740;Wyprawa szaleńców autor: Christopher Catling;podroże;1;1;87;zł;38.07;1;0;1;http://www.matras.pl/media/catalog/product/w/y/wyprawa_szalencow_IMAGE1_241774.jpg_4.jpg;0;autor:Sheck Exley 
741;Autobiografia pod ciśnieniem + Oczami Larryego Greena (DVD) autor: Sheck Exley;podroże;1;1;68;zł;59.22;1;0;1;http://www.matras.pl/media/catalog/product/a/u/autobiografia_pod_cisnieniem__oczami_larryego_greena_dvd__IMAGE1_241771.jpg_5.jpg;0;autor:Praca Zbiorowa 
742;Polska Kazimierza Nowaka autor: Jacek Łuczak;podroże;1;1;13;zł;32.99;1;0;1;http://www.matras.pl/media/catalog/product/p/o/polska_kazimierza_nowaka_IMAGE1_234483.jpg_4.jpg;0;autor: 
743;Zew ciszy autor: Joe Simpson;podroże;1;1;28;zł;29.61;1;0;1;http://www.matras.pl/media/catalog/product/z/e/zew_ciszy_IMAGE1_234253.jpg_3.jpg;0;autor: 
744;Adventure. 17 niesamowitych wypraw autor: Praca Zbiorowa;podroże;1;1;24;zł;26.99;1;0;1;http://www.matras.pl/media/catalog/product/a/d/adventure_1.jpg;0;autor:Jan Bacewicz 
745;Cracovia. Guida dei simboli. monumenti e attrazioni autor: ;podroże;1;1;32;zł;13332;1;0;1;http://www.matras.pl/media/catalog/product/c/r/cracovia_guida_dei_simboli__monumenti_e_attrazioni_IMAGE1_231066.jpg_1.jpg;0;autor: 
746;Cracovia. Guia de simbolos. monumentos y atracciones autor: ;podroże;1;1;88;zł;13332;1;0;1;http://www.matras.pl/media/catalog/product/c/r/cracovia_guia_de_simbolos__monumentos_y_atracciones_IMAGE1_231063.jpg_1.jpg;0;autor:Maciej Pinkwart 
747;Ulicami i uliczkami Suwałk autor: Jan Bacewicz;podroże;1;1;61;zł;40.81;1;0;1;http://www.matras.pl/media/catalog/product/f/i/file_149157.jpg;0;autor:Mirosława Baranowska 
748;Kraków na weekend. Przewodnik autor: ;podroże;1;1;18;zł;32.63;1;0;1;http://www.matras.pl/media/catalog/product/k/r/krakow_na_weekend_przewodnik_IMAGE1_227528_3.jpg;0;autor:Praca Zbiorowa 
749;Paryż. Praktyczny przewodnik autor: Maciej Pinkwart;podroże;1;1;6;zł;40.81;1;0;1;http://www.matras.pl/media/catalog/product/p/a/paryz_praktyczny_przewodnik_IMAGE1_227318_1.jpg;0;autor:Peter Sahla 
