243;Dzikus autor: Elżbieta Sobol;dla młodzieży;1;1;20;zł;5.00;1;0;1;http://www.matras.pl/media/catalog/product/d/z/dzikus_IMAGE1_174355_5.jpg;0;autor:Judith Allert 
244;Kapitan Żbik 4. Pogoń za lwem autor: David Almond;dla młodzieży;1;1;75;zł;lut.90;1;0;1;http://www.matras.pl/media/catalog/product/k/a/kapitan_zbik_4_pogon_za_lwem_IMAGE1_45320.jpg;0;autor:Liz Pichon 
245;Tomek w krainie kangurów autor: Dave McKean;dla młodzieży;1;1;53;zł;23.34;1;0;1;http://www.matras.pl/media/catalog/product/t/o/tomek_w_krainie_kangurow_IMAGE1_120102_1.jpg;0;autor:Nancy Collins 
246;Sekretny pamiętnik szkolny autor: ;dla młodzieży;1;1;93;zł;16.72;1;0;1;http://www.matras.pl/media/catalog/product/s/e/sekretny_pamietnik_szkolny_IMAGE1_115288_8.jpg;0;autor:Krystyna Damm 
247;Pamiętnik nastolatki autor: Alfred Szklarski;dla młodzieży;1;1;19;zł;20.83;1;0;1;http://www.matras.pl/media/catalog/product/p/a/pamietnik_nastolatki_IMAGE1_172816.jpg;0;autor:Margarita Kardasz 
248;Nocne życie autor: Anita Rejch;dla młodzieży;1;1;43;zł;kwi.95;1;0;1;http://www.matras.pl/media/catalog/product/n/o/nocne_zycie_IMAGE1_207205_1.jpg;0;autor:Alan Snow 
249;Serowy potop. Były sobie stwory autor: Beata Andrzejczuk;dla młodzieży;1;1;38;zł;20.80;1;0;1;http://www.matras.pl/media/catalog/product/s/e/serowy_potop_byly_sobie_stwory__IMAGE1_199810_5.jpg;0;autor:J.K. Rowling 
250;Literatura Encyklopedia szkolna PWN autor: Nancy Collins;dla młodzieży;1;1;68;zł;76.97;1;0;1;http://www.matras.pl/media/catalog/product/l/i/literatura_encyklopedia_szkolna_pwn_IMAGE1_168386_1.jpg;0;autor:Alfred Szklarski 
251;Harry Potter i Insygnia Śmierci autor: Alan Snow;dla młodzieży;1;1;67;zł;49.36;1;0;1;http://www.matras.pl/media/catalog/product/h/a/harry_potter_i_insygnia_smierci_IMAGE1_128904_4.jpg;0;autor:John Flanagan 
252;Prawdziwe pocałunki smakują lepiej autor: Krystyna Damm;dla młodzieży;1;1;55;zł;15.90;1;0;1;http://www.matras.pl/media/catalog/product/p/r/prawdziwe_pocalunki_smakuja_lepiej_IMAGE1_186265.jpg;0;autor:Alan Foster 
253;Młody wrotkarz autor: Margarita Kardasz;dla młodzieży;1;1;70;zł;23.34;1;0;1;http://www.matras.pl/media/catalog/product/placeholder/default/matras_zaslepka1_7.png;0;autor:Christoph Marzi 
254;Zwiadowcy. Czarnoksiężnik z Północy. Księga 5 autor: J.K. Rowling;dla młodzieży;1;1;16;zł;27.52;1;0;1;http://www.matras.pl/media/catalog/product/z/w/zwiadowcy_czarnoksieznik_z_polnocy_ksiega_5_IMAGE1_195311_10.jpg;0;autor:Praca zbiorowa 
255;Tomek wśród łowców głów autor: Judith Allert;dla młodzieży;1;1;98;zł;23.34;1;0;1;http://www.matras.pl/media/catalog/product/I/M/IMG1492605174928_26611_1.jpg;0;autor:Opracowanie zbiorowe 
256;Harry Potter i Insygnia Śmierci autor: Chris Edwards;dla młodzieży;1;1;57;zł;40.99;1;0;1;http://www.matras.pl/media/catalog/product/h/a/harry_potter_i_insygnia_smierci_IMAGE1_128903_2.jpg;0;autor:Praca zbiorowa 
257;Słownik ortograficzny. Greg autor: John Flanagan;dla młodzieży;1;1;59;zł;cze.49;1;0;1;http://www.matras.pl/media/catalog/product/s/l/slownik_ortograficzny__greg_IMAGE1_803_3.jpg;0;autor:Praca zbiorowa 
258;Córka królowejodziei autor: Alfred Szklarski;dla młodzieży;1;1;59;zł;cze.90;1;0;1;http://www.matras.pl/media/catalog/product/c/o/corka_krolowej_zlodziei____IMAGE1_177421_5.jpg;0;autor:Olaf Frische 
259;Tajemnicza wyprawa Tomka autor: J.K. Rowling;dla młodzieży;1;1;97;zł;23.34;1;0;1;http://www.matras.pl/media/catalog/product/t/a/tajemnicza_wyprawa_tomka_IMAGE1_125424.jpg;0;autor:Lee Tosca 
260;Słownik ortograficzny. Greg autor: ;dla młodzieży;1;1;47;zł;09.sie;1;0;1;http://www.matras.pl/media/catalog/product/s/l/slownik_ortograficzny__greg_IMAGE1_55866.jpg;0;autor:Jeff Zenter 
261;Star Wars. Przebudzenie mocy autor: Alan Foster;dla młodzieży;1;1;65;zł;29.27;1;0;1;http://www.matras.pl/media/catalog/product/2/e/2e19961ae8d1ad8bbb2479ae91e7314b_7.jpg;0;autor:Opracowanie Zbiorowe 
262;Heaven. Miasto elfów autor: Christoph Marzi;dla młodzieży;1;1;69;zł;29.20;1;0;1;http://www.matras.pl/media/catalog/product/d/8/d8e49e5e96a2f7b2634ec707ba79fb0d_3.jpg;0;autor:Opracowanie Zbiorowe 
263;Skarb Troi autor: Olaf Frische;dla młodzieży;1;1;99;zł;20.83;1;0;1;http://www.matras.pl/media/catalog/product/I/M/IMG1504791859240_80544.jpg;0;autor: 
264;Król węży autor: Jeff Zenter;dla młodzieży;1;1;70;zł;31.71;1;0;1;http://www.matras.pl/media/catalog/product/I/M/IMG1501063059925_5461_2.jpg;0;autor: 
265;Pierworodna autor: Lee Tosca;dla młodzieży;1;1;96;zł;29.20;1;0;1;http://www.matras.pl/media/catalog/product/I/M/IMG1501072547105_12158_3.jpg;0;autor:Opracowanie Zbiorowe 
266;Skrzynia władcy piorunów autor: Praca Zbiorowa;dla młodzieży;1;1;68;zł;25.sty;1;0;1;http://www.matras.pl/media/catalog/product/I/M/IMG1495093023625_9206_5.jpg;0;autor:Kirsty Moseley 
267;Chłopak. który chciał zacząć od nowa autor: Kirsty Moseley;dla młodzieży;1;1;86;zł;31.78;1;0;1;http://www.matras.pl/media/catalog/product/I/M/IMG1485427239187_66751_29.jpg;0;autor:Kimberly McCreight 
268;Outliersi autor: Kimberly McCreight;dla młodzieży;1;1;25;zł;29.27;1;0;1;http://www.matras.pl/media/catalog/product/I/M/IMG1483537682940_74141_7.jpg;0;autor:Opracowanie Zbiorowe 
269;Gorzka czekolada. I inne ważne opowiadania o ważnych sprawach autor: Opracowanie Zbiorowe;dla młodzieży;1;1;11;zł;26.77;1;0;1;http://www.matras.pl/media/catalog/product/2/3/2372a32454833726a9c69aa9d66f98a0_5.jpg;0;autor:Estelle Maskame 
270;Dimily. Tom 3. Czy wspominałam. że za Tobą tęsknię? autor: Estelle Maskame;dla młodzieży;1;1;27;zł;31.71;1;0;1;http://www.matras.pl/media/catalog/product/I/M/IMG1481006253890_30369_11.jpg;0;autor:Kerstin Gier 
271;Silver autor: Kerstin Gier;dla młodzieży;1;1;95;zł;32.63;1;0;1;http://www.matras.pl/media/catalog/product/b/9/b9c081c59058469e47949642fd0b7328_5.jpg;0;autor:Opracowanie Zbiorowe 
272;Harry Potter i Przeklęte Dziecko. Część pierwsza i druga  autor: Joanne K. Rowling;dla młodzieży;1;1;58;zł;37.05;1;0;1;http://www.matras.pl/media/catalog/product/9/1/916763915a59b66cd58d6ec3553101c4_13.jpg;0;autor:Suzanne Collins 
273;Czarna Wdowa. Na zawsze czerwona autor: Margaret Stohl;dla młodzieży;1;1;22;zł;33.38;1;0;1;http://www.matras.pl/media/catalog/product/3/1/317aeffbeaad0a825ed16f591b4f4d1e_1.jpg;0;autor:Cecil Castellucci 
274;Nie poddawaj się. Wzlot i upadek Simona Snowa autor: Rainbow Rowell;dla młodzieży;1;1;70;zł;30.94;1;0;1;http://www.matras.pl/media/catalog/product/2/0/206e8e4d1e768302407c44809279efba_2.jpg;0;autor:Opracowanie Zbiorowe 
275;Jesień motyli autor: Andrea Portes;dla młodzieży;1;1;9;zł;29.27;1;0;1;http://www.matras.pl/media/catalog/product/7/3/731123149fd8741744af94c55feec18d_2.jpg;0;autor:Greg Rocka 
276;Spójrz mi w oczy. Audrey autor: Sophie Kinsella;dla młodzieży;1;1;65;zł;24.26;1;0;1;http://www.matras.pl/media/catalog/product/8/7/87cc45c4f4048447db8db5edb8d31c65_4.jpg;0;autor:Joanne K. Rowling 
277;PAX. Wodnik autor: Asa Larsson;dla młodzieży;1;1;85;zł;20.92;1;0;1;http://www.matras.pl/media/catalog/product/9/7/971857bf392f24008dff71e1df706261_3.jpg;0;autor:Opracowanie Zbiorowe 
278;Biblioteka dusz autor: Ransom Riggs;dla młodzieży;1;1;67;zł;32.63;1;0;1;http://www.matras.pl/media/catalog/product/a/5/a5c7fb813e0c64d9bf1596956bff4ce9_3.jpg;0;autor:Margaret Stohl 
279;Silver-druga księga snów autor: Kerstin Gier;dla młodzieży;1;1;63;zł;32.63;1;0;1;http://www.matras.pl/media/catalog/product/f/f/ffcf584ed67e91e262c479e5ebc7d926_10.jpg;0;autor:Rainbow Rowell 
280;Kamienne anioły autor: Karina Ohlsson;dla młodzieży;1;1;94;zł;24.26;1;0;1;http://www.matras.pl/media/catalog/product/6/8/68f9dd0c8f34a7ee8b2042b9a8fda204_1.jpg;0;autor:Andrea Portes 
281;Uratuj mnie autor: Anna Bellon;dla młodzieży;1;1;12;zł;29.20;1;0;1;http://www.matras.pl/media/catalog/product/f/3/f3b3c86422e86a581fbe6a27d1688d12_6.jpg;0;autor:Ransom Riggs 
282;Pokemon GO. Ukryte oblicze Twojego miasta autor: ;dla młodzieży;1;1;40;zł;14.97;1;0;1;http://www.matras.pl/media/catalog/product/8/2/82f3d3aa537f87fc9654f5da63b268d6_6.jpg;0;autor:Kerstin Gier 
283;W pustyni i w puszczy  autor: Henryk Sienkiewicz;dla młodzieży;1;1;40;zł;17.59;1;0;1;http://www.matras.pl/media/catalog/product/0/d/0da6c295e34af04ea8a5be7382cb5265_3.jpg;0;autor:Sophie Kinsella 
284;Piąta fala. Ostatnia gwiazda autor: Rick Yancey;dla młodzieży;1;1;42;zł;30.87;1;0;1;http://www.matras.pl/media/catalog/product/I/M/IMG1461927795440_5402_4.jpg;0;autor:Karina Ohlsson 
285;Szukając ducha rocka autor: Anna Dobrzyńska;dla młodzieży;1;1;62;zł;gru.14;1;0;1;http://www.matras.pl/media/catalog/product/I/M/IMG1473760014750_50579.jpg;0;autor:Asa Larsson 
286;Never Never autor: Colleen Hoover;dla młodzieży;1;1;61;zł;33.38;1;0;1;http://www.matras.pl/media/catalog/product/c/d/cd3e20ff81e6c8524a969e77086bcd4d_6.jpg;0;autor:Anna Bellon 
287;Wyśnione miejsca autor: Tarryn Fisher;dla młodzieży;1;1;77;zł;29.20;1;0;1;http://www.matras.pl/media/catalog/product/4/e/4ec76146bcbf17d6ae5cf8e76c53a20c_5.jpg;0;autor: 
288;Dark Elements. Arktyczny dotyk autor: Brenna Yovanoff;dla młodzieży;1;1;55;zł;33.38;1;0;1;http://www.matras.pl/media/catalog/product/a/c/ac95f78a9ac63bf54837fa94a15d0733_7.jpg;0;autor:Henryk Sienkiewicz 
289;Podpalacze książek. Tom 3. Wszyscy jesteśmy krzewicielami autor: Jennifer L. Armentrout;dla młodzieży;1;1;43;zł;32.63;1;0;1;http://www.matras.pl/media/catalog/product/5/4/54a10a098612183fb328cf6e4844e781_2.jpg;0;autor:Juliusz Verne 
290;Harry Potter i komnata tajemnic autor: Marine Carteron;dla młodzieży;1;1;53;zł;29.28;1;0;1;http://www.matras.pl/media/catalog/product/0/f/0fec470b8d33d55da81764fa8ae87495_10.jpg;0;autor:Rick Yancey 
291;Harry Potter i Książę Półkrwi autor: Joanne K. Rowling;dla młodzieży;1;1;55;zł;37.65;1;0;1;http://www.matras.pl/media/catalog/product/1/8/18bef37362a56276b59d982d3063b78c_6.jpg;0;autor:Praca zbiorowa 
292;Harry Potter i Insygnia Śmierci autor: Joanne K. Rowling;dla młodzieży;1;1;30;zł;40.99;1;0;1;http://www.matras.pl/media/catalog/product/4/1/416a3f75e8e2a70f131826c0f97db9fe_7.jpg;0;autor:Snicket Lemony 
293;Harry Potter i czara ognia autor: Joanne K. Rowling;dla młodzieży;1;1;16;zł;40.99;1;0;1;http://www.matras.pl/media/catalog/product/1/0/1036fa1521a6ed338f87ee229c39664e_7.jpg;0;autor:Anna Dobrzyńska 
294;Ból za ból autor: Joanne K. Rowling;dla młodzieży;1;1;86;zł;29.20;1;0;1;http://www.matras.pl/media/catalog/product/5/8/5893e6a6c2a1360268841edc1d788895_5.jpg;0;autor:Snicket Lemony 
295;Lustro pana Grymsa autor: Jenny Han Siobhan Vivian;dla młodzieży;1;1;11;zł;22.50;1;0;1;http://www.matras.pl/media/catalog/product/2/b/2b91ec0c3e420faa34cb2b757892809e_5.jpg;0;autor:Brenna Yovanoff 
296;Szkic autor: Dorota Terakowska;dla młodzieży;1;1;15;zł;29.27;1;0;1;http://www.matras.pl/media/catalog/product/c/7/c7c8f224f200b3dad7dfc499f475ca30_1.jpg;0;autor:Colleen Hoover 
297;Miłosne graffitti autor: Olivia Samms;dla młodzieży;1;1;89;zł;29.lis;1;0;1;http://www.matras.pl/media/catalog/product/I/M/IMG1468997373064_35224_1.jpg;0;autor:Tarryn Fisher 
298;Naznaczeni autor: Jennifer Bennett;dla młodzieży;1;1;83;zł;29.20;1;0;1;http://www.matras.pl/media/catalog/product/0/4/041d002b80b4bb1aed7b3fc67cf7b412_5.jpg;0;autor:Jennifer L. Armentrout 
299;Las tajemnic autor: Jennifer Lynn Barnes;dla młodzieży;1;1;29;zł;30.87;1;0;1;http://www.matras.pl/media/catalog/product/a/1/a1f736eac2de428cdcac65c9bc261328_3.jpg;0;autor:Marine Carteron 
300;Ponura drużyna. Miecz Północy. Tom 2 autor: Erin Hunter;dla młodzieży;1;1;5;zł;37.64;1;0;1;http://www.matras.pl/media/catalog/product/b/4/b4a473560cb3c4da3ea938bd72f9cebc_3.jpg;0;autor:Joanne K. Rowling 
301;Czerwie Diuny autor: Brian Herbert;fantastyka;1;1;22;zł;46.77;1;0;1;http://www.matras.pl/media/catalog/product/c/z/czerwie_diuny_IMAGE1_256833_3.jpg;0;autor:Brian Herbert 
302;Pogrzeb czarownicy autor: Kevin J. Anderson;fantastyka;1;1;16;zł;29.70;1;0;1;http://www.matras.pl/media/catalog/product/p/o/pogrzeb_czarownicy_IMAGE1_233085_9.jpg;0;autor:Kevin J. Anderson 
303;Cień węża autor: Artur Baniewicz;fantastyka;1;1;42;zł;18.45;1;0;1;http://www.matras.pl/media/catalog/product/c/i/cien_weza_IMAGE1_258621_1.jpg;0;autor:Rick Riordan 
304;Kroniki Avantii. Maska Śmierci autor: Rick Riordan;fantastyka;1;1;49;zł;18.32;1;0;1;http://www.matras.pl/media/catalog/product/k/r/kroniki_avantii_maska_smierci_IMAGE1_256108.jpg.jpg;0;autor:Andrzej Sapkowski 
305;Maladie i inne opowiadania autor: Adam Blade;fantastyka;1;1;24;zł;34.88;1;0;1;http://www.matras.pl/media/catalog/product/m/a/maladie_i_inne_opowiadania_IMAGE1_254778_1.jpg;0;autor:Eric Nylund 
306;Wrzawa śmiertelnych autor: Andrzej Sapkowski;fantastyka;1;1;7;zł;39.67;1;0;1;http://www.matras.pl/media/catalog/product/w/r/wrzawa_smiertelnych_IMAGE1_254328.jpg.jpg;0;autor:Michael Grant 
307;BZRK autor: Eric Nylund;fantastyka;1;1;36;zł;wrz.31;1;0;1;http://www.matras.pl/media/catalog/product/b/z/bzrk_IMAGE1_253861_4.jpg;0;autor:Andrzej Ziemiański 
308;Achaja. Tom 3 autor: Michael Grant;fantastyka;1;1;42;zł;29.20;1;0;1;http://www.matras.pl/media/catalog/product/a/c/achaja_tom_3_IMAGE1_246226.jpg;0;autor:Troy Denning 
309;Star Wars. Przeznaczenie Jedi. Wir autor: Andrzej Ziemiański;fantastyka;1;1;55;zł;31.62;1;0;1;http://www.matras.pl/media/catalog/product/s/t/star_wars_przeznaczenie_jedi_wir_IMAGE1_243813_4.jpg;0;autor:Terry Pratchett 
310;Maskarada autor: Troy Denning;fantastyka;1;1;27;zł;25.sty;1;0;1;http://www.matras.pl/media/catalog/product/m/a/maskarada_IMAGE1_243265.jpg;0;autor:Terry Pratchett 
311;Carpe Jugulum autor: Terry Pratchett;fantastyka;1;1;44;zł;25.sty;1;0;1;http://www.matras.pl/media/catalog/product/c/a/carpe_jugulum_IMAGE1_242754_1.jpg;0;autor:Deborah Harkness 
312;Księga Wszystkich Dusz. Tom 1. Czarownica + Tom 2. Tajemnica... autor: Terry Pratchett;fantastyka;1;1;32;zł;49.90;1;0;1;http://www.matras.pl/media/catalog/product/k/s/ksiega_wszystkich_dusz_tom_1_czarownica__tom_2_tajemnica_komplet_IMAGE1_241208_5.jpg;0;autor:L.J. Smith 
313;Rezydent wieży. Księga 2 autor: Deborah Harkness;fantastyka;1;1;24;zł;cze.49;1;0;1;http://www.matras.pl/media/catalog/product/r/e/rezydent_wiezy_ksiega_2_IMAGE1_238484_3.jpg;0;autor:Lesley Livingstone 
314;Dzieci Cienie. Tom 1. Wśród ukrytych. Wśród oszustów autor: Andrzej Tuchorski;fantastyka;1;1;99;zł;wrz.90;1;0;1;http://www.matras.pl/media/catalog/product/d/z/dzieci_cienie_tom_1_wsrod_ukrytych_wsrod_oszustow_IMAGE1_237222_5.jpg;0;autor:Terry Pratchett 
315;Wizje w mroku. Tajemnicza moc. Opętany. Pasja autor: Margaret Peterson Haddix;fantastyka;1;1;52;zł;lis.99;1;0;1;http://www.matras.pl/media/catalog/product/w/i/wizje_w_mroku_tajemnicza_moc_opetany_pasja_IMAGE1_235786_6.jpg;0;autor:Neil Gaiman 
316;Oddech nocy autor: L.J. Smith;fantastyka;1;1;16;zł;wrz.90;1;0;1;http://www.matras.pl/media/catalog/product/o/d/oddech_nocy_IMAGE1_225672_6.jpg;0;autor:Terry Pratchett 
317;Dobry omen autor: Lesley Livingstone;fantastyka;1;1;91;zł;25.sty;1;0;1;http://www.matras.pl/media/catalog/product/d/o/dobry_omen_IMAGE1_233747_9.jpg;0;autor:Tom Lloyd 
318;Łups! autor: Terry Pratchett;fantastyka;1;1;94;zł;25.sty;1;0;1;http://www.matras.pl/media/catalog/product/l/u/lups_IMAGE1_233078_4.jpg;0;autor:Terry Pratchett 
319;Ziemia. powietrze. ogień i...budyń autor: Neil Gaiman;fantastyka;1;1;92;zł;wrz.90;1;0;1;http://www.matras.pl/media/catalog/product/z/i/ziemia__powietrze__ogien_ibudyn_IMAGE1_232898_12.jpg;0;autor:Deborah Harkness 
320;Naznaczony przez bogów autor: Terry Pratchett;fantastyka;1;1;40;zł;33.38;1;0;1;http://www.matras.pl/media/catalog/product/n/a/naznaczony_przez_bogow_IMAGE1_232181.jpg_4.jpg;0;autor:Terry Pratchett 
321;Dziewczyna płaszczka i inne nienaturalne atrakcje autor: Robert Rankin;fantastyka;1;1;65;zł;wrz.90;1;0;1;http://www.matras.pl/media/catalog/product/d/z/dziewczyna_plaszczka_i_inne_nienaturalne_atrakcje_IMAGE1_229979_6.jpg;0;autor:Terry Pratchett 
322;Mort autor: Terry Pratchett;fantastyka;1;1;34;zł;25.sty;1;0;1;http://www.matras.pl/media/catalog/product/m/o/mort_IMAGE1_229945_2.jpg;0;autor:George R.R. Martin 
323;Księga Wszystkich Dusz. Tom. 2. Tajemnica autor: Deborah Harkness;fantastyka;1;1;51;zł;39.99;1;0;1;http://www.matras.pl/media/catalog/product/f/i/file_142594.jpg;0;autor:Andrzej Ziemiański 
324;Ciekawe czasy autor: Terry Pratchett;fantastyka;1;1;1;zł;25.sty;1;0;1;http://www.matras.pl/media/catalog/product/c/i/ciekawe_czasy_IMAGE1_226239_1.jpg;0;autor:Andrzej Żak 
325;Piaski Armagedonu autor: Vladimir Wolff;fantastyka;1;1;4;zł;29.20;1;0;1;http://www.matras.pl/media/catalog/product/f/i/file_139178.jpg;0;autor:Marek S. Huberath 
326;Rebelia autor: Marcin Gawęda;fantastyka;1;1;91;zł;29.20;1;0;1;http://www.matras.pl/media/catalog/product/r/e/rebelia_IMAGE1_225600_1.jpg;0;autor:Vladimir Wolff 
327;W północ się odzieję autor: Terry Pratchett;fantastyka;1;1;62;zł;25.sty;1;0;1;http://www.matras.pl/media/catalog/product/f/i/file_134980.jpg;0;autor:Janusz A. Zajdel 
328;Gra o tron autor: George R.R. Martin;fantastyka;1;1;47;zł;49.36;1;0;1;http://www.matras.pl/media/catalog/product/g/r/gra_o_tron_IMAGE1_222048_5.jpg;0;autor:Janusz A. Zajdel 
329;Porta Coeli. Brama światów autor: Susana Vallejo;fantastyka;1;1;20;zł;wrz.90;1;0;1;http://www.matras.pl/media/catalog/product/p/o/porta_coeli_brama_swiatow_IMAGE1_221550_5.jpg;0;autor:Yvonne Woon 
330;Achaja. Tom 1 autor: Andrzej Ziemiański;fantastyka;1;1;86;zł;33.38;1;0;1;http://www.matras.pl/media/catalog/product/a/c/achaja_tom_1_IMAGE1_220475_2.jpg;0;autor:Jocelynn Drake 
331;Talizman. Bractwo Szkarłatnych Liter autor: Andrzej Żak;fantastyka;1;1;9;zł;09.lis;1;0;1;http://www.matras.pl/media/catalog/product/f/i/file_112545.jpg;0;autor:Vladimir Wolff 
332;Vatran Auraio autor: Marek S. Huberath;fantastyka;1;1;73;zł;14.90;1;0;1;http://www.matras.pl/media/catalog/product/f/i/file_111184.jpg;0;autor:Nancy Farmer 
333;Osaczona autor: P.C. Cast;fantastyka;1;1;70;zł;25.sty;1;0;1;http://www.matras.pl/media/catalog/product/f/i/file_115907.jpg;0;autor:Maciej Kuczyński 
334;Czerwona apokalipsa autor: Kristin Cast;fantastyka;1;1;93;zł;28.44;1;0;1;http://www.matras.pl/media/catalog/product/f/i/file_107653.jpg;0;autor:Trudi Canavan 
335;Limes inferior (CD) autor: Vladimir Wolff;fantastyka;1;1;27;zł;20.36;1;0;1;http://www.matras.pl/media/catalog/product/f/i/file_99871.jpg;0;autor:Andrzej Sapkowski 
336;Cylinder van Troffa (CD) autor: Janusz A. Zajdel;fantastyka;1;1;28;zł;20.36;1;0;1;http://www.matras.pl/media/catalog/product/f/i/file_99883.jpg;0;autor:Elizabeth Haydon 
337;Piękni i martwi autor: Janusz A. Zajdel;fantastyka;1;1;64;zł;13.71;1;0;1;http://www.matras.pl/media/catalog/product/f/i/file_91215.jpg;0;autor:Trudi Canavan 
338;Posłaniec świtu. Dni Mroku. Księga 3 autor: Yvonne Woon;fantastyka;1;1;32;zł;29.95;1;0;1;http://www.matras.pl/media/catalog/product/f/i/file_90818.jpg;0;autor:Jonathan Carroll 
339;Stalowa kurtyna autor: Jocelynn Drake;fantastyka;1;1;100;zł;26.77;1;0;1;http://www.matras.pl/media/catalog/product/f/i/file_8284.jpg;0;autor:John Flanagan 
340;Szkoła bardów autor: Vladimir Wolff;fantastyka;1;1;7;zł;17.48;1;0;1;http://www.matras.pl/media/catalog/product/f/i/file_6593.jpg;0;autor:Joe Abercrombie 
341;Wodospad autor: Maciej Kuczyński;fantastyka;1;1;63;zł;wrz.90;1;0;1;http://www.matras.pl/media/catalog/product/w/o/wodospad_IMAGE1_197593_3.jpg;0;autor:Andrzej W. Sawicki 
342;Łotr. Trylogia zdrajcy. Księga 2 autor: Trudi Canavan;fantastyka;1;1;76;zł;37.56;1;0;1;http://www.matras.pl/media/catalog/product/l/o/lotr_trylogia_zdrajcy_ksiega_2_IMAGE1_222506_2.jpg;0;autor:Andrzej Ziemiański 
343;Szklana zupa autor: Jonathan Carroll;fantastyka;1;1;63;zł;23.42;1;0;1;http://www.matras.pl/media/catalog/product/s/z/szklana_zupa_IMAGE1_75399_2.jpg;0;autor:Terry Pratchett 
344;Uczennica maga autor: Trudi Canavan;fantastyka;1;1;58;zł;36.73;1;0;1;http://www.matras.pl/media/catalog/product/u/c/uczennica_maga__IMAGE1_191108_1.jpg;0;autor:Praca Zbiorowa 
345;Narrenturm autor: Andrzej Sapkowski;fantastyka;1;1;74;zł;41.75;1;0;1;http://www.matras.pl/media/catalog/product/n/a/narrenturm_IMAGE1_47028_7.jpg;0;autor:George R.R. Martin 
346;Zwiadowcy. Czarnoksiężnik z Północy. Księga 5 autor: John Flanagan;fantastyka;1;1;46;zł;27.52;1;0;1;http://www.matras.pl/media/catalog/product/z/w/zwiadowcy_czarnoksieznik_z_polnocy_ksiega_5_IMAGE1_195311_10.jpg;0;autor:Brandon Sanderson 
347;Córka królowejodziei autor: Elizabeth Haydon;fantastyka;1;1;100;zł;cze.90;1;0;1;http://www.matras.pl/media/catalog/product/c/o/corka_krolowej_zlodziei____IMAGE1_177421_5.jpg;0;autor:J.R.R. Tolkien 
348;Ostateczny argument. Pierwsze Prawo. Księga 3 autor: Joe Abercrombie;fantastyka;1;1;78;zł;46.55;1;0;1;http://www.matras.pl/media/catalog/product/i/m/importexcel_5c6a4b0544e85cf9007ee04f06fff0bb_1.jpeg;0;autor:George R.R. Martin 
349;Pomnik Cesarzowej Achai. Tom 5 autor: Andrzej Ziemiański;fantastyka;1;1;58;zł;48.86;1;0;1;http://www.matras.pl/media/catalog/product/i/m/importexcel_82725356a618b7e319e3edd7ed73b29e_4.jpeg;0;autor:Andrzej Sapkowski 
350;Pasterska korona autor: Terry Pratchett;fantastyka;1;1;14;zł;26.77;1;0;1;http://www.matras.pl/media/catalog/product/5/0/502f4440322aaca5eaecc35042da1a68_4.jpg;0;autor:George R.R. Martin 
351;Taniec ze smokami. Tom 2  autor: George R.R. Martin;fantastyka;1;1;46;zł;40.99;1;0;1;http://www.matras.pl/media/catalog/product/e/2/e29da2a57e5ca23769758f25e5772c90_6.jpg;0;autor:George R.R. Martin 
352;Pożar autor: Brandon Sanderson;fantastyka;1;1;12;zł;29.20;1;0;1;http://www.matras.pl/media/catalog/product/6/b/6b330327e2e328fe5cefaa3b8de2e787_2.jpg;0;autor:John Flanagan 
353;Władca Pierścieni. Tom 1: Bractwo Pierścienia autor: J.R.R. Tolkien;fantastyka;1;1;23;zł;15.90;1;0;1;http://www.matras.pl/media/catalog/product/4/c/4cce84bc448a3a37cfd0deefebacc712_3.jpg;0;autor:Trudi Canavan 
354;Uczta dla wron. Sieć spisków autor: George R.R. Martin;fantastyka;1;1;2;zł;40.99;1;0;1;http://www.matras.pl/media/catalog/product/0/f/0f2a0941753219f751b41f0f4ec7e156_3.jpg;0;autor:Anna Borkowska 
355;Wiedźmin. Ostatnie życzenie autor: Andrzej Sapkowski;fantastyka;1;1;84;zł;33.68;1;0;1;http://www.matras.pl/media/catalog/product/w/i/wiedzmin_ostatnie_zyczenie_IMAGE1_329447_13.jpg;0;autor:Terry Pratchett 
356;Zwiadowcy. Księga 10. Cesarz Nihon-Ja autor: John Flanagan;fantastyka;1;1;60;zł;33.38;1;0;1;http://www.matras.pl/media/catalog/product/z/w/zwiadowcy_ksiega_10_cesarz_nihonja_IMAGE1_243810_7.jpg;0;autor:John Ronald Tolkien 
357;Obietnica następcy autor: Trudi Canavan;fantastyka;1;1;30;zł;35.02;1;0;1;http://www.matras.pl/media/catalog/product/I/M/IMG1505820178057_10527_1.jpg;0;autor:Orson Scott Card 
358; Gar'Ingawi Wyspa Szczęśliwa. T. 1 Oczekiwanie autor: Anna Borkowska;fantastyka;1;1;83;zł;20.83;1;0;1;http://www.matras.pl/media/catalog/product/I/M/IMG1491304979062_68309_4.jpg;0;autor:Robert Gong 
359;Odkurzacz czarownicy autor: Terry Pratchett;fantastyka;1;1;49;zł;33.38;1;0;1;http://www.matras.pl/media/catalog/product/I/M/IMG1476780423431_84623_4.png;0;autor:Krzysztof Piskorski 
360;Opowieść o Kullervo autor: John Ronald Tolkien;fantastyka;1;1;66;zł;33.38;1;0;1;http://www.matras.pl/media/catalog/product/I/M/IMG1475496704347_35823_3.jpg;0;autor:Margaret Stohl 
