871;Myślę. więc jestem. 50 łamigłówek wspomagających logiczne my... autor: Charles Phillips;psychologia;1;1;54;zł;16.84;1;0;1;http://www.matras.pl/media/catalog/product/f/3/f339758019107011bd8599a1c8b29c51_2.jpg;0;autor:Zbigniew Kaliszuk 
872;Myślę. więc jestem. 50 łamigłówek wspomagających matematyczn... autor: Charles Phillips;psychologia;1;1;77;zł;16.84;1;0;1;http://www.matras.pl/media/catalog/product/3/1/31ce579ff024acc896e4e73e83c53629_2.jpg;0;autor:Chris Guillebeau 
873;GURU KULTU..RY. Audiobook. CD autor: Michał Wawrzyniak;psychologia;1;1;80;zł;28.54;1;0;1;http://www.matras.pl/media/catalog/product/2/5/25307321ec1538189b8682bac3e08a5a_2.jpg;0;autor:Maria Konnikova 
874;Success and Change. Audiobook. CD autor: Mateusz Grzesiak;psychologia;1;1;25;zł;28.54;1;0;1;http://www.matras.pl/media/catalog/product/3/1/315aff9bf2b46c1f782d2c5923ef7990_2.jpg;0;autor:Judah Smith 
875;Techniki socjoterapeutyczne w pracy z dzieckiem agresywnym autor: Renata Szczepanik;psychologia;1;1;6;zł;34.51;1;0;1;http://www.matras.pl/media/catalog/product/6/1/61ee9a386882218bf4a05b79dd2bd599.jpg;0;autor:Katarzyna Miller 
876;Praca z grupą szkoleniową. Wszystko co powinien wiedzieć tre... autor: Agnieszka Jaros;psychologia;1;1;15;zł;33.76;1;0;1;http://www.matras.pl/media/catalog/product/0/5/0521f4467bfcb4505e07ac4377859a7a_2.jpg;0;autor:Scott  Patterson 
877;Z zagadnień psychologii historycznej. Interpretacje historyc... autor: Małgorzata Torój;psychologia;1;1;22;zł;18.61;1;0;1;http://www.matras.pl/media/catalog/product/2/a/2a838856a17e8b6e9ed44854bafeca28_6.jpg;0;autor:Patrick Bet-Dawid 
878;Z zagadnień psychologii historycznej. Interpretacje historyc... autor: Aleksandra Porada;psychologia;1;1;80;zł;30.27;1;0;1;http://www.matras.pl/media/catalog/product/2/a/2a838856a17e8b6e9ed44854bafeca28_5.jpg;0;autor:Charles Phillips 
879;Nieobecny ojciec zagubiony syn autor: Maciej Dymkowski;psychologia;1;1;4;zł;31.22;1;0;1;http://www.matras.pl/media/catalog/product/0/0/00ef9c675211d38d7115bb74a8f49433_6.jpg;0;autor:Laura Vanderkam 
880;Mindware. Narzędzia skutecznego myślenia autor: Aleksandra Porada;psychologia;1;1;55;zł;42.22;1;0;1;http://www.matras.pl/media/catalog/product/a/d/ad02294b53a27e6699afce8096f70c70_8.jpg;0;autor:Charles Phillips 
881;Narysuj swoje myśli. Jak skutecznie prezentować i sprzedawać... autor: Dan Roam;psychologia;1;1;84;zł;32.99;1;0;1;http://www.matras.pl/media/catalog/product/6/9/6921e6c02b6ce908925fd8e8862e39f9_3.jpg;0;autor:Charles Phillips 
882;Seks. Dobrze jest. gdy wie się autor: Wiesław Sokoluk;psychologia;1;1;43;zł;24.13;1;0;1;http://www.matras.pl/media/catalog/product/7/d/7d56490606e3bf77c329eb2d1933a2df_3.jpg;0;autor:Charles Phillips 
883;Najtrudniejsze w tym. co trudne. Prowadzenie biznesu. gdy ni... autor: Ben Horowitz;psychologia;1;1;32;zł;42.38;1;0;1;http://www.matras.pl/media/catalog/product/6/1/6120b06e30c4947b84a52b087399b26e_3.jpg;0;autor:Nassim Taleb 
