461;Anielska etiuda autor: Robert Gong;polska;1;1;37;zł;24.26;1;0;1;http://www.matras.pl/media/catalog/product/I/M/IMG1480683865750_5178.jpg;0;autor:Ludvik Vaculik 
462;Klucz do nieba autor: Svensson Joanna;polska;1;1;74;zł;23.34;1;0;1;http://www.matras.pl/media/catalog/product/I/M/IMG1480669450734_37150.jpg;0;autor:Agnieszka Pietrzyk 
463;Turniej cieni(Audiobook) autor: Elżbieta Cherezińska;polska;1;1;41;zł;36.72;1;0;1;http://www.matras.pl/media/catalog/product/I/M/IMG1487596597062_75978_5.jpg;0;autor:Szczepan Twardoch 
464;Zaginione autor: Zimny-Louis Magdalena;polska;1;1;18;zł;40.76;1;0;1;http://www.matras.pl/media/catalog/product/I/M/IMG1480669711906_89473.jpg;0;autor:Siergiej Łojko 
465;Królowa  autor: Elżbieta Cherezińska;polska;1;1;100;zł;33.38;1;0;1;http://www.matras.pl/media/catalog/product/6/4/643f32b0adabb3a1f3431cefd5d8e1a5_4.jpg;0;autor:Charles Dickens 
466;Dzieła (niemal) wszystkie. Tom 2 autor: Jeremi Przybora;polska;1;1;7;zł;82.82;1;0;1;http://www.matras.pl/media/catalog/product/2/4/240f79be2c39ceffc118357cccb2b71f_7.jpg;0;autor:Aleksandra Tyl 
467;Druga Szansa autor: Lidia Mariotti;polska;1;1;33;zł;33.38;1;0;1;http://www.matras.pl/media/catalog/product/6/f/6ff2394dc0a09847cf6e826f058bfcd6_1.jpg;0;autor:Marcin Świetlicki 
468;Lekcje anatomii doktora D. autor: Wojciech Engelking;polska;1;1;41;zł;37.56;1;0;1;http://www.matras.pl/media/catalog/product/b/c/bcdd1c7a7994c522956c62a252b328c1_1.jpg;0;autor:Wiesława Maciejak 
469;Igraszki z losem autor: Agata Kołakowska;polska;1;1;67;zł;26.77;1;0;1;http://www.matras.pl/media/catalog/product/6/4/646138611038ffd4e334e6d0ac5a84d0_2.jpg;0;autor:Katarzyna Hordyniec 
470;Pani Furia autor: Grażyna Plebanek;polska;1;1;44;zł;33.38;1;0;1;http://www.matras.pl/media/catalog/product/I/M/IMG1466768427556_16495_7.jpg;0;autor:Izabella Frączyk 
471;Lekcja życia autor: Martyna Jacewicz;polska;1;1;15;zł;22859;1;0;1;http://www.matras.pl/media/catalog/product/I/M/IMG1473754515328_78984.jpg;0;autor:Agata Kołakowska 
472;Jak wytrzymać ze współczesną kobietą autor: ;polska;1;1;36;zł;29.70;1;0;1;http://www.matras.pl/media/catalog/product/I/M/IMG1473756577515_31405.jpg;0;autor:Manula Kalicka 
473;Jańcio Wodnik i inne nowele autor: ;polska;1;1;47;zł;33.38;1;0;1;http://www.matras.pl/media/catalog/product/I/M/IMG1473756012453_19188.jpg;0;autor:Maria Nurowska 
474;Jak wytrzymać z mężczyzną autor: ;polska;1;1;8;zł;29.70;1;0;1;http://www.matras.pl/media/catalog/product/I/M/IMG1473757015125_30747.jpg;0;autor:Natalia Rogińska 
475;Sekrety zielonej perły autor: Barbara Tarkowska;polska;1;1;70;zł;43067;1;0;1;http://www.matras.pl/media/catalog/product/I/M/IMG1473759590078_94610.jpg;0;autor:Maria Nurowska 
476;Słońce świeci wszystkim autor: Monika Szwaja;polska;1;1;99;zł;28.44;1;0;1;http://www.matras.pl/media/catalog/product/I/M/IMG1473759794656_63021.jpg;0;autor:Agata Kołakowska 
477;Czcij ojca swego autor: Ela Sidi;polska;1;1;100;zł;33.38;1;0;1;http://www.matras.pl/media/catalog/product/0/5/05d3475f0be97780bd7a6c6597bb3367_3.jpg;0;autor:Izabella Frączyk 
478;Bezbronna kreska autor: Tadeusz Dąbrowski;polska;1;1;70;zł;25.50;1;0;1;http://www.matras.pl/media/catalog/product/e/d/edb85193fbc0c756ac31d6bfdef68873_1.jpg;0;autor:Irena Matuszkiewicz 
479;Wszystkie kolory nieba autor: Krystyna Mirek;polska;1;1;35;zł;30.87;1;0;1;http://www.matras.pl/media/catalog/product/5/a/5a0e0f4f44c81429ca6edd09f39ccbb2_8.jpg;0;autor:Nadia Hamid 
480;Las nie uprzedza autor: Krzysztof Środa;polska;1;1;78;zł;29.20;1;0;1;http://www.matras.pl/media/catalog/product/6/8/684884bbdce7c5e1f4d025cf1ea76382_7.jpg;0;autor:Magdalena Niedźwiedzka 
481;Chłopcy z zielonych stawów autor: Jan Izydor Korzeniowski;polska;1;1;34;zł;42967;1;0;1;http://www.matras.pl/media/catalog/product/I/M/IMG1470670298041_33961_2.jpg;0;autor:Agata Kołakowska 
482;Sekretne lato autor: Daria Pruszyńska-Obiedzińska;polska;1;1;52;zł;27.52;1;0;1;http://www.matras.pl/media/catalog/product/9/e/9e51f73daf3a402d03cdbc4c53b6806f_2.JPG;0;autor:Małgorzata Warda 
483;Szeol autor: Magdalena Markiewicz;polska;1;1;91;zł;23.42;1;0;1;http://www.matras.pl/media/catalog/product/I/M/IMG1480666605500_65652.jpg;0;autor:Robert Gong 
