916;Zabiłem Piotra Jaroszewicza ;reportaż - literatura faktu;1;1;57;zł;9,9;1;0;1;http://www.matras.pl/media/catalog/product/z/a/zabilem_piotra_jaroszewicza_IMAGE1_237843.jpg;0;autor:Peter Seewald 
917;Dom żółwia. Zanzibar ;reportaż - literatura faktu;1;1;54;zł;42,22;1;0;1;http://www.matras.pl/media/catalog/product/d/o/dom_zolwia_zanzibar_IMAGE1_236847_1.jpg;0;autor:Henryk Skwarczyński 
918;Demokracja Ajatollahów. Wyzwnie dla Iranu ;reportaż - literatura faktu;1;1;91;zł;38,07;1;0;1;http://www.matras.pl/media/catalog/product/d/e/demokracja_ajatollahow_wyzwnie_dla_iranu_IMAGE1_236322.jpg;0;autor:Małgorzata Szejnert 
919;Filmy wojny i rozróby. Rozmowy z Jerzym Hoffmanem ;reportaż - literatura faktu;1;1;93;zł;38,07;1;0;1;http://www.matras.pl/media/catalog/product/f/i/filmy_wojny_i_rozroby_rozmowy_z_jerzym_hoffmanem_IMAGE1_235432.jpg_6.jpg;0;autor:Hooman Majd 
920;Jerzy Hoffman. Gorące serce ;reportaż - literatura faktu;1;1;33;zł;14,9;1;0;1;http://www.matras.pl/media/catalog/product/j/e/jerzy_hoffman_gorace_serce_IMAGE1_235167_5.jpg;0;autor:Stanisław Zawiśliński 
921;Boliwia. Kobieta na krańcu świata ;reportaż - literatura faktu;1;1;42;zł;11,44;1;0;1;http://www.matras.pl/media/catalog/product/b/o/boliwia_kobieta_na_krancu_swiata_IMAGE1_234876.jpg_3.jpg;0;autor:Martyna Wojciechowska 
922;Wschód i Zachód. Spotkania ;reportaż - literatura faktu;1;1;73;zł;20,21;1;0;1;http://www.matras.pl/media/catalog/product/w/s/wschod_i_zachod_spotkania_IMAGE1_233267.jpg_8.jpg;0;autor:Jadwiga Staniszkis 
923;Polska Kazimierza Nowaka ;reportaż - literatura faktu;1;1;22;zł;32,99;1;0;1;http://www.matras.pl/media/catalog/product/p/o/polska_kazimierza_nowaka_IMAGE1_234483.jpg_4.jpg;0;autor:Artur Cieślar 
924;Adventure. 17 niesamowitych wypraw ;reportaż - literatura faktu;1;1;2;zł;26,99;1;0;1;http://www.matras.pl/media/catalog/product/a/d/adventure_1.jpg;0;autor:Jacek Łuczak 
925;Triumf chirurgów ;reportaż - literatura faktu;1;1;74;zł;37,99;1;0;1;http://www.matras.pl/media/catalog/product/f/i/file_147182.jpg;0;autor:Praca Zbiorowa 
926;Afganistan. Dotknąłem wojny ;reportaż - literatura faktu;1;1;60;zł;29,53;1;0;1;http://www.matras.pl/media/catalog/product/f/i/file_145703.jpg;0;autor:Jurgen Thorwald 
927;Męskie pół świata ;reportaż - literatura faktu;1;1;9;zł;29,53;1;0;1;http://www.matras.pl/media/catalog/product/f/i/file_140352.jpg;0;autor:Piotr Langenfeld 
928;Jezus. Dowody zbrodni ;reportaż - literatura faktu;1;1;5;zł;34,51;1;0;1;http://www.matras.pl/media/catalog/product/j/e/jezus_dowody_zbrodni_IMAGE1_221356_1.jpg;0;autor:Wojciech Eichelberger 
929;12 rozmów o miłości. Rok po katastrofie ;reportaż - literatura faktu;1;1;31;zł;37,99;1;0;1;http://www.matras.pl/media/catalog/product/f/i/file_121173.jpg;0;autor:Tomasz Jastrun 
930;Biała gorączka ;reportaż - literatura faktu;1;1;8;zł;39,68;1;0;1;http://www.matras.pl/media/catalog/product/b/i/biala_goraczka_IMAGE1_218712_3.jpg;0;autor:Bryan Bruce 
931;Prowadzący umarłych. Opowieści prawdziwe. Chiny z perspektyw... ;reportaż - literatura faktu;1;1;20;zł;32,91;1;0;1;http://www.matras.pl/media/catalog/product/p/r/prowadzacy_umarlych_opowiesci_prawdziwe_chiny_z_perspektywy_nizin_spolecznych_IMAGE1_217013.jpg;0;autor:Joanna Racewicz 
932;Kobieta na krańcu świata 2 ;reportaż - literatura faktu;1;1;60;zł;50,68;1;0;1;http://www.matras.pl/media/catalog/product/k/o/kobieta_na_krancu_swiata_2_IMAGE1_214419_1.jpg;0;autor:Jacek Hugo-Bader 
933;Porwania w celu wymuszenia okupu. Studium kryminalistyczne ;reportaż - literatura faktu;1;1;80;zł;39,34;1;0;1;http://www.matras.pl/media/catalog/product/f/i/file_101216.jpg;0;autor:Yiwu Liao 
934;Gościu. Auto-bio-Grabaż ;reportaż - literatura faktu;1;1;87;zł;42,22;1;0;1;http://www.matras.pl/media/catalog/product/f/i/file_91595.jpg;0;autor:Martyna Wojciechowska 
935;Rangersi prowadzą. Pointe du Hoc, dzień D, 1944 ;reportaż - literatura faktu;1;1;26;zł;24,21;1;0;1;http://www.matras.pl/media/catalog/product/f/i/file_86185.jpg;0;autor:Alfred Staszak 
936;Tajemny klucz do Millennium skandalisty Stiega Larssona ;reportaż - literatura faktu;1;1;100;zł;25,08;1;0;1;http://www.matras.pl/media/catalog/product/t/a/tajemny_klucz_do_millennium_skandalisty_stiega_larssona_IMAGE1_205433_2.jpg;0;"autor:Krzysztof ""Grabaż"" Grabowski "
937;Masowi mordercy. Mass murderers ;reportaż - literatura faktu;1;1;16;zł;40,02;1;0;1;http://www.matras.pl/media/catalog/product/f/i/file_14292.jpg;0;autor:Steven Zaloga 
938;333 popkulturowe rzeczy PRL ;reportaż - literatura faktu;1;1;97;zł;67,6;1;0;1;http://www.matras.pl/media/catalog/product/3/3/333_popkulturowe_rzeczy_prl_IMAGE1_190776_1.jpg;0;autor:Irene Lind 
939;Popiersie, czyli pomnik biustu ;reportaż - literatura faktu;1;1;48;zł;9,11;1;0;1;http://www.matras.pl/media/catalog/product/f/i/file_19508.jpg;0;autor:Jarosław Stukan 
940;Reportaże z warszawskiego getta ;reportaż - literatura faktu;1;1;15;zł;29,53;1;0;1;http://www.matras.pl/media/catalog/product/f/i/file_25467.jpg;0;autor:Bartek Koziczyński 
941;Wszystko na jedną kartę ;reportaż - literatura faktu;1;1;17;zł;9,11;1;0;1;http://www.matras.pl/media/catalog/product/w/s/wszystko_na_jedna_karte_IMAGE1_105514_4.jpg;0;autor:Sylwia Milan 
942;Węzeł kurdyjski ;reportaż - literatura faktu;1;1;4;zł;25,13;1;0;1;http://www.matras.pl/media/catalog/product/w/e/wezel_kurdyjski_IMAGE1_48911_1.jpg;0;autor:Maria Giedz 
943;Gniazdo. Rodzina Onyszkiewiczów ;reportaż - literatura faktu;1;1;84;zł;13,71;1;0;1;http://www.matras.pl/media/catalog/product/f/i/file_61991.jpg;0;autor:Zofia Turowska 
944;Utracone serce Azji ;reportaż - literatura faktu;1;1;11;zł;33,76;1;0;1;http://www.matras.pl/media/catalog/product/u/t/utracone_serce_azji_IMAGE1_252379.jpg;0;autor:Colin Thubron 
945;Polowanie na prezydenta ;reportaż - literatura faktu;1;1;24;zł;4,9;1;0;1;http://www.matras.pl/media/catalog/product/p/o/polowanie_na_prezydenta_IMAGE1_171592_5.jpg;0;autor:Jacek Karnowski 
946;Adele. Dziewczyna, która rozkochała w sobie świat ;reportaż - literatura faktu;1;1;70;zł;33,38;1;0;1;http://www.matras.pl/media/catalog/product/a/d/adele_dziewczyna__ktora_rozkochala_w_sobie_swiat_IMAGE1_250579.jpg;0;autor:Chas Newkey-Burden 
947;Upadek muru berlińskiego ;reportaż - literatura faktu;1;1;92;zł;9,9;1;0;1;http://www.matras.pl/media/catalog/product/u/p/upadek_muru_berlinskiego_IMAGE1_180047_5.jpg;0;autor:Jean Marc Gonin 
948;Gdzieś dalej, gdzie indziej ;reportaż - literatura faktu;1;1;16;zł;30,37;1;0;1;http://www.matras.pl/media/catalog/product/g/d/gdzies_dalej__gdzie_indziej_IMAGE1_210497.jpg;0;autor:Olivier Guez 
